ADM1_EN,ADM2_EN,ADM3_EN,ADM3_PCODE,nightlight_mean,nightlight_max,nightlight_std,pop_density_mean,pop_total,road_density_km_per_km2,health_facility_count,school_count
Southern Province,Nyamagabe,Mbazi,RW2510,0.0,0.0,0.0,431.4009415064103,16824.63671875,2.7319,1,0
Southern Province,Nyamagabe,Mugano,RW2511,0.01060949591384537,1.1769089698791504,0.08341432408009268,268.8162745786517,23924.6484375,3.129,1,0
Southern Province,Nyamagabe,Musange,RW2512,0.0,0.0,0.0,406.35210503472223,29257.3515625,4.1232,1,0
Southern Province,Nyamagabe,Musebeya,RW2513,0.04312836354778659,1.430925965309143,0.18204264355997876,344.76754662298384,21375.587890625,3.0299,1,0
Southern Province,Nyamagabe,Mushubi,RW2514,0.0019893492819994863,0.3362000286579132,0.025784913710405054,366.8487995426829,15040.80078125,4.0729,1,0
Southern Province,Nyamagabe,Nkomane,RW2515,0.0,0.0,0.0,211.65159574468086,19895.25,2.5604,1,0
Southern Province,Nyamagabe,Tare,RW2516,0.31941945929276316,2.883448600769043,0.5739131309959459,590.0581597222222,31863.140625,4.6417,1,0
Southern Province,Nyamagabe,Uwinkingi,RW2517,0.20385255701401656,2.365999937057495,0.451684612030519,319.9350678066038,33913.1171875,3.0498,1,0
Southern Province,Ruhango,Bweramana,RW2601,0.13906026440997457,2.382777690887451,0.35262730954392413,687.3151041666666,43300.8515625,4.3691,2,0
Southern Province,Ruhango,Byimana,RW2602,0.7002128416279195,12.175740242004395,1.3443071542651406,626.6264982876712,45743.734375,4.0609,0,0
Southern Province,Ruhango,Kabagali,RW2603,0.047083578345632385,1.5498113632202148,0.20457970924921404,451.30502232142857,31591.3515625,4.1095,1,0
Southern Province,Ruhango,Kinazi,RW2604,0.14559576558131798,3.331295967102051,0.39560983179198883,774.8956310679612,79814.25,3.2488,5,0
Southern Province,Ruhango,Kinihira,RW2605,0.047195384200190156,1.7737737894058228,0.2116798787108521,474.31830357142854,33202.28125,3.277,2,0
Southern Province,Ruhango,Mbuye,RW2606,0.07101969498054858,1.1846551895141602,0.21914309853363675,641.2743195564516,59638.51171875,3.0643,3,0
Southern Province,Ruhango,Mwendo,RW2607,0.0021510874952068767,0.5635849237442017,0.03475188202876555,549.7628847947761,36834.11328125,3.088,2,0
Southern Province,Ruhango,Ntongwe,RW2608,0.006123227906296621,0.6118965148925781,0.056767150846601375,497.71695772058825,42305.94140625,2.7506,1,0
Southern Province,Ruhango,Ruhango,RW2609,0.6073678823617789,8.471272468566895,1.1394687566588326,853.893434758772,97343.8515625,4.1051,6,0
Southern Province,Muhanga,Cyeza,RW2701,0.24832726937753183,5.462075233459473,0.6526137358885801,561.2620793269231,36482.03515625,4.6806,6,0
Southern Province,Muhanga,Kabacuzi,RW2702,0.010598837147353391,0.7371154427528381,0.0810581710205768,354.86805050872096,30518.65234375,3.924,5,0
Southern Province,Muhanga,Kibangu,RW2703,0.0,0.0,0.0,431.30210658482144,24152.91796875,4.8657,1,0
Southern Province,Muhanga,Kiyumba,RW2704,0.041431136456014435,1.2150943279266357,0.15891755853859305,343.0097931338028,24353.6953125,4.6985,2,0
Southern Province,Muhanga,Muhanga,RW2705,0.19339657813003383,1.7948076725006104,0.35007249104433036,449.02158717105266,34125.640625,3.4143,0,0
Southern Province,Muhanga,Mushishiro,RW2706,0.009766649914927691,0.6857692003250122,0.07725137091674343,382.9591103830645,23743.46484375,3.2782,0,0
Southern Province,Muhanga,Nyabinoni,RW2707,0.0,0.0,0.0,417.51328125,18788.09765625,3.1506,2,0
Southern Province,Muhanga,Nyamabuye,RW2708,2.6317285690864507,12.986347198486328,2.8801537748701707,1917.4597886029412,65193.6328125,7.1758,12,0
Southern Province,Muhanga,Nyarusange,RW2709,0.04138388469301421,0.8670370578765869,0.15938831217525212,454.0023107394366,32234.1640625,2.9436,1,0
Southern Province,Muhanga,Rongi,RW2710,0.0,0.0,0.0,411.28145559210526,39071.73828125,3.5498,4,0
Southern Province,Muhanga,Rugendabari,RW2711,0.13309608459472655,1.106600046157837,0.28899157001033543,408.1206640625,20406.033203125,3.466,1,0
Southern Province,Muhanga,Shyogwe,RW2712,1.7395885718796782,9.275849342346191,2.0310087581055316,1409.5768229166667,59202.2265625,6.1735,4,0
Southern Province,Kamonyi,Gacurabwenge,RW2801,0.5968192988990718,3.2219998836517334,0.6811677507217401,684.3815545550848,40378.51171875,4.3534,2,0
Southern Province,Kamonyi,Karama,RW2802,0.01762857164655413,0.6890565156936646,0.10314790378773168,469.70649857954544,20667.0859375,3.8471,2,0
Southern Province,Kamonyi,Kayenzi,RW2803,0.0747366993367171,1.039107084274292,0.2234697453873761,599.8424920550848,35390.70703125,4.3506,0,0
Southern Province,Kamonyi,Kayumbu,RW2804,0.0,0.0,0.0,510.829638671875,20433.185546875,3.4682,1,0
Southern Province,Kamonyi,Mugina,RW2805,0.09418275824003813,1.5229412317276,0.27157662332192295,577.6100886418269,60071.44921875,2.9972,1,0
Southern Province,Kamonyi,Musambira,RW2806,0.25495623902186454,1.6606557369232178,0.42636810884651244,640.657200168919,47408.6328125,3.5629,0,0
Southern Province,Kamonyi,Ngamba,RW2807,0.18798179884214658,2.211724042892456,0.39761008231890693,509.6233723958333,18346.44140625,3.9606,0,0
Southern Province,Kamonyi,Nyamiyaga,RW2808,0.011913238825190681,1.2373437881469727,0.09789875743519925,691.5688004032259,64315.8984375,3.9977,1,0
Southern Province,Kamonyi,Nyarubaka,RW2809,0.319576899210612,2.450861930847168,0.5315231648782537,680.7005208333334,36757.828125,4.1583,0,0
Southern Province,Kamonyi,Rugarika,RW2810,0.8012594753145147,4.669166564941406,1.0018563990846803,629.3800035112359,56014.8203125,4.4867,4,0
Southern Province,Kamonyi,Rukoma,RW2811,0.14939711004866604,1.786333441734314,0.35875099908716707,722.84296875,43370.578125,4.4574,3,0
Southern Province,Kamonyi,Runda,RW2812,3.0214899236505683,11.360794067382812,2.596427818784825,953.8926741803278,58187.453125,7.241,5,0
Western Province,Karongi,Bwishyura,RW3101,1.0223073371778733,6.428809642791748,1.1070103749242641,823.0041360294117,41973.2109375,5.4323,6,0
Western Province,Karongi,Gashari,RW3102,0.01757438822942949,0.6600000262260437,0.09850162762525344,350.79736328125,22451.03125,3.1682,2,0
Western Province,Karongi,Gishyita,RW3103,0.2615214412652173,1.5863415002822876,0.39940382666133184,536.5055277122641,28434.79296875,3.8421,4,0
Western Province,Karongi,Gitesi,RW3104,0.015840656930507895,0.7073913216590881,0.09498927063036482,393.8333629261364,34657.3359375,4.0739,2,0
Western Province,Karongi,Mubuga,RW3105,0.21093925388380028,1.6483720541000366,0.37947462843765434,561.2701822916666,23573.34765625,4.6349,2,0
Western Province,Karongi,Murambi,RW3106,0.04204206547494662,1.012799859046936,0.15290831655905426,475.5399894067797,28056.859375,3.5734,1,0
Western Province,Karongi,Murundi,RW3107,0.03743183261058369,1.017755150794983,0.15060144370963838,483.87028206168833,37258.01171875,3.4401,1,0
Western Province,Karongi,Mutuntu,RW3108,0.0,0.0,0.0,386.32485219594594,28588.0390625,3.5052,2,0
Western Province,Karongi,Rubengera,RW3109,0.7595605248803491,4.521522045135498,0.8645865596960476,931.809375,51249.515625,5.2414,1,0
Western Province,Karongi,Rugabano,RW3110,0.19182534053407865,2.9992001056671143,0.4368425679658155,361.846405372191,32204.330078125,4.3343,3,0
Western Province,Karongi,Ruganda,RW3111,0.0,0.0,0.0,340.1106770833333,23467.63671875,3.5058,1,0
Western Province,Karongi,Rwankuba,RW3112,0.04686323607840189,1.1063636541366577,0.17124464438412487,554.527108433735,46025.75,3.6181,4,0
Western Province,Karongi,Twumba,RW3113,0.010887808789355044,0.8428947329521179,0.07864778347568352,276.68369838169644,30988.57421875,3.4936,3,0
Western Province,Rutsiro,Boneza,RW3201,0.0,0.0,0.0,859.9052483974359,33536.3046875,3.8381,1,0
Western Province,Rutsiro,Gihango,RW3202,0.3947493797124818,3.213243246078491,0.6164481660891846,608.7970170454546,33483.8359375,4.0422,3,0
Western Province,Rutsiro,Kigeyo,RW3203,0.2360182007153829,1.384390115737915,0.38310104947610385,620.0410571808511,29141.9296875,4.3594,2,0
Western Province,Rutsiro,Kivumu,RW3204,0.46992603246716486,2.082174062728882,0.6079913874419656,1269.4569196428572,44430.9921875,6.0012,1,0
Western Province,Rutsiro,Manihira,RW3205,0.0,0.0,0.0,495.5904947916667,20814.80078125,4.4567,1,0
Western Province,Rutsiro,Mukura,RW3206,0.17345800556120325,3.0898079872131348,0.449834154246538,500.7857232862903,62097.4296875,3.789,2,0
Western Province,Rutsiro,Murunda,RW3207,0.08782784598214285,1.8786110877990723,0.32197198264770893,506.502197265625,28364.123046875,3.0224,4,0
Western Province,Rutsiro,Musasa,RW3208,0.1576859343285654,1.6945945024490356,0.3840068147668355,614.2108637971698,32553.17578125,3.2942,1,0
Western Province,Rutsiro,Mushonyi,RW3209,0.16295336405436198,1.7638463973999023,0.35963805317767067,793.5346053685897,30947.849609375,4.6169,0,0
Western Province,Rutsiro,Mushubati,RW3210,0.32062948393129215,2.251950979232788,0.4945147561960294,608.9745751096491,34711.55078125,4.2675,2,0
Western Province,Rutsiro,Nyabirasi,RW3211,0.03147229199160897,0.9786665439605713,0.14724332795578698,363.66354658018867,38548.3359375,2.901,1,0
Western Province,Rutsiro,Ruhango,RW3212,0.15272249494280135,1.6361538171768188,0.37711755518200923,573.9243551587301,36157.234375,3.4547,3,0
Western Province,Rutsiro,Rusebeya,RW3213,0.0,0.0,0.0,482.38359375,28943.015625,4.3515,2,0
Western Province,Rubavu,Bugeshi,RW3301,0.04304961755242146,0.9486362934112549,0.16921203349667602,1114.547092013889,40123.6953125,3.7969,1,0
Western Province,Rubavu,Busasamana,RW3302,0.0,0.0,0.0,1363.5888671875,59997.91015625,3.0641,1,0
Western Province,Rubavu,Cyanzarwe,RW3303,0.0853488564491272,1.5697500705718994,0.3052670496163943,1039.4814703525642,40539.77734375,2.7133,3,0
Western Province,Rubavu,Gisenyi,RW3304,10.965055025540865,21.57512092590332,4.94908976858627,8964.77064732143,125506.7890625,13.603,24,0
Western Province,Rubavu,Kanama,RW3305,0.18169985616148399,3.6231818199157715,0.5411359413297636,802.7711256377551,39335.78515625,3.2825,4,0
Western Province,Rubavu,Kanzenze,RW3306,0.5964564029301438,2.5594120025634766,0.667486622744768,1021.0478125,25526.1953125,2.4072,0,0
Western Province,Rubavu,Mudende,RW3307,0.05847295736655211,1.4472973346710205,0.21676144328973748,1102.1278582317073,45187.2421875,4.2663,1,0
Western Province,Rubavu,Nyakiriba,RW3308,1.0160777752216046,4.784999847412109,1.097274966216154,1756.6803125,43917.0078125,4.3154,1,0
Western Province,Rubavu,Nyamyumba,RW3309,1.8516956294348481,9.03568172454834,1.6144104752852955,1979.5118885869565,45528.7734375,6.4586,2,0
Western Province,Rubavu,Nyundo,RW3310,0.7229997284558355,5.509284973144531,1.2276077433903667,1342.7469951923076,52367.1328125,5.613,1,0
Western Province,Rubavu,Rubavu,RW3311,2.5777406298424586,10.078611373901367,2.4328445366112037,1983.969692887931,57535.12109375,5.5855,3,0
Western Province,Rubavu,Rugerero,RW3312,2.495365800528691,9.286585807800293,1.724472284387214,2686.2086693548385,83272.46875,5.5669,3,0
Western Province,Nyabihu,Bigogwe,RW3401,0.3085769341916454,4.204999923706055,0.6735099302939092,680.6187243852459,41517.7421875,2.5752,2,0
Western Province,Nyabihu,Jenda,RW3402,0.21342776114480538,2.5299999713897705,0.4521462134317146,896.5575344279661,52896.89453125,2.3539,2,0
Western Province,Nyabihu,Jomba,RW3403,0.10535471613814192,2.104565143585205,0.3039380586883162,609.1342659883721,26192.7734375,5.5892,1,0
Western Province,Nyabihu,Kabatwa,RW3404,0.0584690157046988,1.282857060432434,0.20206958575917022,425.8457704741379,24699.0546875,1.4271,0,0
Western Province,Nyabihu,Karago,RW3405,0.21069391972601076,1.3948571681976318,0.35014042837168063,624.9973090277778,28124.87890625,3.3192,0,0
Western Province,Nyabihu,Kintobo,RW3406,0.04527705907821655,1.1007895469665527,0.17166078737104892,526.5121922348485,17374.90234375,3.7054,3,0
Western Province,Nyabihu,Mukamira,RW3407,0.4714903165508249,3.134838819503784,0.60760983988166,832.9105282738095,34982.2421875,3.0151,1,0
Western Province,Nyabihu,Muringa,RW3408,0.03282449230458002,0.8319149613380432,0.1382804607994001,389.4599873310811,28820.0390625,3.4474,0,0
Western Province,Nyabihu,Rambura,RW3409,0.16288615381994911,1.7355554103851318,0.3623786497976626,475.72940340909093,36631.1640625,3.2165,4,0
Western Province,Nyabihu,Rugera,RW3410,0.0,0.0,0.0,603.5493923611111,27159.72265625,4.6014,1,0
Western Province,Nyabihu,Rurembo,RW3411,0.031597872997852085,0.9850000143051147,0.1464221963763191,597.3475713315217,27477.98828125,6.3495,0,0
Western Province,Nyabihu,Shyira,RW3412,0.0,0.0,0.0,671.858056640625,26874.322265625,6.6763,5,0
Western Province,Ngororero,Bwira,RW3501,0.0,0.0,0.0,530.4158033288044,24399.126953125,4.1437,0,0
Western Province,Ngororero,Gatumba,RW3502,0.11470734246886603,1.2090741395950317,0.2645733908566863,574.5466496394231,29876.42578125,3.6814,4,0
Western Province,Ngororero,Hindiro,RW3503,0.20167697251901118,1.0956863164901733,0.33065810984520777,763.9393136160714,32085.451171875,5.9339,3,0
Western Province,Ngororero,Kabaya,RW3504,0.125250011941661,2.4327659606933594,0.3562422481727183,755.0328262061404,43036.87109375,4.1646,2,0
Western Province,Ngororero,Kageyo,RW3505,0.021463929790340057,0.8022640943527222,0.11230315030650614,487.4281475360577,25346.263671875,4.3679,0,0
Western Province,Ngororero,Kavumu,RW3506,0.0,0.0,0.0,573.2241847826087,39552.46875,4.7986,2,0
Western Province,Ngororero,Matyazo,RW3507,0.011091838384929456,0.5922726988792419,0.07616213771591325,664.1301113696809,31214.115234375,4.7648,1,0
Western Province,Ngororero,Muhanda,RW3508,0.01006217933516627,0.932812511920929,0.07812888204543898,306.30897177419354,37982.3125,2.9572,0,0
Western Province,Ngororero,Muhororo,RW3509,0.10959645321494654,1.1835185289382935,0.25908777716343856,657.4770833333333,29586.46875,3.303,1,0
Western Province,Ngororero,Ndaro,RW3510,0.0,0.0,0.0,461.9873046875,29567.1875,4.0117,1,0
Western Province,Ngororero,Ngororero,RW3511,0.25724931702996695,3.0989797115325928,0.541603935440969,772.8969866071428,54102.7890625,4.9538,3,0
Western Province,Ngororero,Nyange,RW3512,0.4264793395996094,2.6183998584747314,0.6226692660645473,466.15167236328125,29833.70703125,3.1823,0,0
Western Province,Ngororero,Sovu,RW3513,0.0,0.0,0.0,583.6629807692308,37938.09375,4.4827,0,0
Western Province,Rusizi,Bugarama,RW3601,0.6590292700405779,3.725111246109009,0.7712632837472088,1406.869140625,33764.859375,6.7466,2,0
Western Province,Rusizi,Butare,RW3602,0.0693503668369391,1.7537838220596313,0.23673609126554274,106.14372996794872,24837.6328125,2.0131,1,0
Western Province,Rusizi,Bweyeye,RW3603,0.05045397353894783,1.897291660308838,0.2207993155853599,51.528784967237904,12779.138671875,0.9634,2,0
Western Province,Rusizi,Gashonga,RW3604,0.1733977577903054,1.2590000629425049,0.3165262815336748,550.2642505787037,29714.26953125,6.1074,4,0
Western Province,Rusizi,Giheke,RW3605,0.4588031095616958,2.194359064102173,0.6197989582280599,586.702696265244,24054.810546875,4.5689,1,0
Western Province,Rusizi,Gihundwe,RW3606,1.6878689116081305,10.81354808807373,2.176016725038669,1348.0834263392858,37746.3359375,5.8198,3,0
Western Province,Rusizi,Gikundamvura,RW3607,0.06422502293306238,1.5629167556762695,0.22815319808226045,590.5328125,23621.3125,6.9462,0,0
Western Province,Rusizi,Gitambi,RW3608,0.10974067161823141,2.9951064586639404,0.4069989542295831,982.206081081081,36341.625,8.4631,2,0
Western Province,Rusizi,Kamembe,RW3609,4.873892119436553,12.104571342468262,3.028714153601694,1559.8872612847222,28077.970703125,7.6187,7,0
Western Province,Rusizi,Muganza,RW3610,0.7790852864583333,10.775110244750977,1.80749025756678,2037.7516983695652,46868.2890625,7.4875,3,0
Western Province,Rusizi,Mururu,RW3611,1.474057105279738,7.87624979019165,1.6794032045732596,965.0384880514706,32811.30859375,6.5026,2,0
Western Province,Rusizi,Nkanka,RW3612,0.006782361080771998,0.6443243026733398,0.06575743039396571,975.2974446614584,23407.138671875,4.5273,1,0
Western Province,Rusizi,Nkombo,RW3613,0.061490302736108955,1.0248485803604126,0.20493685964411482,1647.4349459134614,21416.654296875,3.5264,1,0
Western Province,Rusizi,Nkungu,RW3614,0.029742712444729275,1.3529999256134033,0.1655905399632287,607.1351396276596,28535.3515625,6.5158,1,0
Western Province,Rusizi,Nyakabuye,RW3615,0.014369797571904241,0.7387500405311584,0.09511144565380764,900.4304865056819,39618.94140625,7.6927,1,0
Western Province,Rusizi,Nyakarenzo,RW3616,0.29567229825686786,2.0031707286834717,0.48955353195157597,562.2209821428571,19677.734375,5.7392,1,0
Western Province,Rusizi,Nzahaha,RW3617,0.3697549294734347,3.4076743125915527,0.5761978018322075,515.705322265625,33005.140625,7.7018,1,0
Western Province,Rusizi,Rwimbogo,RW3618,0.29782437521313865,1.56333327293396,0.4267845251810001,797.4909274193549,24722.21875,6.7637,1,0
Western Province,Nyamasheke,Bushekeri,RW3701,0.24227203057736765,1.6140000820159912,0.3753245169915141,285.3416539634146,35097.0234375,1.6309,1,0
Western Province,Nyamasheke,Bushenge,RW3702,0.11010922612370672,1.2027499675750732,0.26699105032785436,717.4159655448718,27979.22265625,4.5517,3,0
Western Province,Nyamasheke,Cyato,RW3703,0.019249019043221658,1.6676315069198608,0.15331503510309835,165.24700017265192,29909.70703125,0.8698,2,0
Western Province,Nyamasheke,Gihombo,RW3704,0.11121990618187837,1.0770454406738281,0.2646325087656852,490.84496038732397,34849.9921875,2.7594,2,0
